id,label,size,metacluster,metaCLU,x,y,docs_speed_sym,top_terms
750,Extraversion * Agreeableness * Neuroticism,80,29,#D6286B,-1332.416504,-4627.223145,0.025589563,extraversion|agreeableness|neuroticism|conscientiousness|big five|personality (trait)|openness to experience|honesty humility|openness|big five inventory|hexaco personality|extroversion|five factor model
751,Circadian Rhythm * Chronotype * Sleep Duration,405,0,#D62828,-9718.610352,-2665.868408,0.016684046,circadian rhythm|chronotype|sleep duration|sleep quality.|sleep|sleep efficiency|social jetlag|daytime sleepiness|actigraphy|Pittsburgh Sleep Quality Index|sleep timing|sleep hygiene|insomnia|school start time|sleep latency|sleep onset
752,Transmedia Series * Italian Novel * Dystopia,71,21,#3328D6,3491.448975,-6959.996094,-0.022628135,transmedia series|italian novel|Dystopia|utopia|science fiction|graphic novel|comic strip|eco criticism|phonetic adaptation|innocence|graphic medicine|cartoon|speculative fiction
753,Multiple Sclerosis * Myelin Oligodendrocyte Glycoprotein * Mogad,95,6,#BAD628,-12309.19434,2726.468994,0.1456614509246088,multiple sclerosis|myelin oligodendrocyte glycoprotein|mogad|optic neuritis|neuromyelitis optica|nmosd|demyelination|acute disseminated encephalomyelitis|myelin oligodendrocyte|fingolimod|myelin sheath|neuromyelitis optica spectrum disorder|relapsing remitting ms
754,English AS AN Additional Language,35,5,#D6D028,416.665283,6362.853027,0.5140811455847255,english as an additional language|english for research publication purpose|english proficient|eal student|eal classroom|EAL|post entry language assessment|english additional language|eal d learner|eal educator|eal learner|pela
755,English For Academic Purpose * Boosting Device * Local Grammar,87,3,#D68D28,4893.930176,-5747.317871,-0.086956522,english for academic purpose|boosting device|local grammar|motivation to transfer|transfer climate|eap instructor|process based instruction|eap teacher|hedging device|eap|target context|eap writing|meaning focused input
756,Ebm Knowledge * Ebm Attitude * Evidence Based Medicine,30,26,#D628D0,-4673.197266,3420.192139,0.1098947368421052,ebm knowledge|ebm attitude|evidence based medicine|EBM practice|ebm skill|journal club|medical intern|literature evaluation|clinical debate|evaluation practitioner|evaluation scholar
757,L2 Listening * Metacognitive Awareness * Person Knowledge,188,22,#5528D6,-2610.499268,-2486.431152,0.1160458452722063,l2 listening|metacognitive awareness|person knowledge|mental translation|conditional knowledge|directed attention|metacognitive awareness listening questionnaire|malq|listening comprehension strategy|listening strategy|regulation of cognition|listening instruction|metacognitive knowledge|listening questionnaire|efl listener
758,Carbon Footprint * Greenhouse Gas * Scope 1 Emission,173,20,#283FD6,-4309.419434,8876.675781,0.083296411,carbon footprint|greenhouse gas|scope 1 emission|scope 2 emission|carbon emission|scope 3|scope 2|scope 1|carbon neutrality|indirect emission|emission reduction|science based target|ivy plus|direct emission
759,Maternal Rejection * Paternal Rejection * Maternal Acceptance,55,19,#2860D6,-4343.810059,-7556.398926,-0.024807528,maternal rejection|paternal rejection|maternal acceptance|parental bonding instrument|parental bonding|parental rejection|youth thrive|cognitive competence|affectionless control|optimal parenting|parental rearing|maternal overprotection
760,English - Medium Instruction * English Medium * Emi,96,8,#77D628,7840.46875,-6450.447754,0.2061068702290076,English -medium instruction|english medium|emi|emi teacher|emi policy|emi program|english as a medium of instruction|road mapping framework|discerned language|designed language|emi implementation|emi lecturer|road mapping
762,Relationship Education Program * Self Contraction,122,29,#D6286B,-458.512512,-3008.700684,-0.028259992,relationship education program|self contraction|ourrelationship|romantic idealism|mawaddah|relationship belief|low income couple|eprep|sakinah|healthy marriage|family therapy|relationship satisfaction|marital satisfaction|self expansion
763,Spiritual Care Course * Spiritual Therapy,74,12,#28D660,5544.681152,935.532166,0.004291845,spiritual care course|spiritual therapy|clinical pastoral education|EPICC project|intrinsic religiosity|spiritual care competency|seft|epicc network|chaplaincy service|emotional freedom|pastoral care|chaplain|spiritual care education
764,Negative Schematic * Positive Schematic,54,4,#D6AF28,-3859.971191,1791.998413,0.030064071,negative schematic|positive schematic|cognitive generalization|schematic group|average schematic|research based challenge|european research council|starting grant|consolidator grant|perceived coping|scientific disposition|coping response
765,Lis Education * Library Science * Information Science,102,23,#7728D6,3102.989502,4709.320312,-0.144715447,lis education|library science|information science|lis curriculum|library and information science|library education|lis practitioner|lis researcher|coauthored article|knowledge contributor|lis educator|lis program|academic practitioner collaboration|lis school
766,ESG * Compliance Program * New Public Management,54,2,#D66B28,3040.951904,4961.325195,0.022829763,ESG|compliance program|new public management|esg education|carbon information|individual sanction|public governance|subjective transformation|social governance|stakeholder mapping|governance practice|stakeholder analysis
767,English For Specific Purpose * Lsp Teacher,117,3,#D68D28,7934.676758,-2533.37085,-0.009606587,english for specific purpose|lsp teacher|production oriented approach|esp|esp course|business english course|lacks|railway mechanical technology|language for specific purpose|wants|target situation|esp teacher|electroconvulsive therapy|target need
768,Electronic Thesis * Shodhganga,94,2,#D66B28,2038.782349,3127.477539,-0.018560528,electronic thesis|shodhganga|electronic thesis and dissertation|institutional repository|qualis book|etds|inflibnet|capes recommendation|shodhganga repository|doctoral member|electronic dissertation|authorship recognition|digital preservation
769,Mechanical Ventilation * Intensive Care Unit,256,6,#BAD628,-10952.29883,2882.667725,-0.001356326,mechanical ventilation|intensive care unit|extracorporeal membrane oxygenation|tidal volume|critical care|artificial|intensive care|respiration|positive pressure respiration|oxygen therapy|critical illness|ventilator associated pneumonia|critically ill|self inflating bag|respiratory therapy
770,Input Aspect * Context Aspect * Process Aspect,79,16,#28C5D6,949.90979,-275.981049,0.1174000671817265,input aspect|context aspect|process aspect|input component|input evaluation|process component|context component|product aspect|cipp model|context evaluation|product component|knowledge aspect|product) evaluation
771,Millennium Trilogy * High Prestige Literature * Literary Actor,53,21,#3328D6,2472.126953,-4344.70752,-0.132467532,millennium trilogy|high prestige literature|literary actor|bibliographic statistics|post 1945 period|astrid lindgren|swedish literature|crime fiction|literary community|french translation|literary reception|literary sociology
773,Tourism Development * Tourism Industry * Sustainable Tourism,275,17,#28A3D6,7165.344238,1233.337524,0.165374677,tourism development|tourism industry|sustainable tourism|tourism education|milano|pier luigi sacco|iulm university|hospitality industry|tourism management|tourism student|entrepreneurial desirability|hospitality education|entrepreneurial feasibility|tourism entrepreneurship|hotel business
774,Ed.d. Program * Non Traditional Researcher * IN Person Guidance,143,24,#9828D6,-98.206512,-2268.361328,0.001317176,ed.d. program|non traditional researcher|in person guidance|doctoral student|doctoral education|doctoral program|education doctorate|online ph.d|carnegie project|online doctoral|doctoral journey|doctoral candidate|scholarly practitioner|doctoral experience
775,Dostoevsky * Crime And Punishment * Literary Creative Activity,128,21,#3328D6,3456.810791,-1975.557739,0.021671827,dostoevsky|crime and punishment|literary creative activity|literary plot|russian literature|Tolstoy|russian writer|the adolescent|fyodor dostoevsky|russian philosophy|the brothers karamazov|slavophile|american literature|moby dick
776,Machine Translation Tool * Post Editing * Translation Quality,416,21,#3328D6,1262.807373,-5606.112305,0.024141341,machine translation tool|post editing|translation quality|translator training program|translation competence|translation technology|neural) machine translation|legal translation|zero resource|pivot translation|translation student|translation strategy|translation training|google translate|translation teaching|translation accuracy
777,Paper Mill * Submission Pattern * Scientific Accuracy,114,2,#D66B28,506.859589,93.586281,-0.019026403,paper mill|submission pattern|scientific accuracy|publication ethic|retraction|citation request|journal scope|collusion|publishing ethic|retraction ground|article withdrawal|article retraction|journal aim|quality peer review
778,Rwanda * Zambia * Resource Based Instruction,88,25,#BA28D6,475.342743,6199.933105,0.1603875134553283,rwanda|zambia|resource based instruction|Namibia|mozambique|seychelle|Swaziland|botswana|animation instruction|lesotho|learning from|open schooling|learning about
779,Social Clinic * Race Policy * Neuropsychopedagogy,192,23,#7728D6,923.393921,844.495728,-0.102598027,social clinic|race policy|Neuropsychopedagogy|labor law|hydroponics technique|public education policy|bioprospection|gender policy|clinical phenomenology|educational extension|complex knowledge|labor right|child psychology|labor code|clinical psychology program
780,Student Related Variables Questionnaire,76,7,#98D628,-2429.173828,2164.25,-0.079445145,student related variables questionnaire|Social Science Education Achievement Test|the education university of hong kong|student related variable|stephen darwin|universidad alberto hurtado|shuyan wang|distraction avoidance|education policy and politics|the university of southern mississippi|faculty of creative multimedia|hattiesburg|ah choo koo
781,Magnetic Resonance Imaging * Brain Mapping,452,25,#BA28D6,-10757.79102,-2165.430664,-0.00353097,magnetic resonance imaging|brain mapping|functional connectivity|brain|default mode network|precuneus|connectome|functional magnetic resonance imaging|nerve net|resting state fmri|parietal lobe|prefrontal cortex|brain network|salience network|inferior frontal gyrus|frontoparietal network
